transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T115593,2023-06-20T04:33:58.107585,ACC441086,ACC187382,47.71,transfer,other,New York,atm,False,,,1.65,8,0.5,wire_transfer,10.137.33.72,D8138602
T115594,2023-05-22T07:12:05.273615,ACC913881,ACC363177,25.71,transfer,grocery,London,atm,False,,,0.5,13,0.96,UPI,64.247.59.211,D8773146
T115595,2023-10-15T16:56:30.987035,ACC336448,ACC283078,35.23,transfer,utilities,Tokyo,atm,False,,,0.68,12,0.54,ACH,133.125.86.221,D8994210
T115596,2023-09-28T18:21:33.744137,ACC750004,ACC806463,930.34,deposit,travel,London,web,False,,,-1.12,16,0.26,UPI,218.5.204.187,D4642621
T115597,2023-03-04T08:30:47.395661,ACC411798,ACC551925,626.67,deposit,retail,Singapore,web,False,,,-0.23,5,0.78,ACH,84.140.57.110,D4744774
T115598,2023-01-21T07:03:44.036451,ACC798936,ACC251354,20.4,payment,online,Tokyo,pos,False,,,0.82,3,0.51,UPI,33.202.209.84,D5481808
T115599,2023-07-08T17:33:51.277322,ACC255756,ACC521823,15.86,transfer,other,Toronto,web,False,,,-0.17,14,0.18,card,130.248.76.66,D5913721
T115600,2023-11-19T16:53:57.097897,ACC142954,ACC461550,232.6,payment,restaurant,Berlin,atm,False,,,-0.03,10,0.69,wire_transfer,229.181.47.97,D6751190
T115601,2023-10-18T16:10:38.567524,ACC271728,ACC513552,88.32,payment,retail,Dubai,web,False,,,0.48,16,0.12,ACH,193.231.215.195,D6361533
T115602,2023-02-05T14:02:15.340111,ACC514192,ACC831029,104.99,payment,travel,New York,web,False,,,-1.12,3,0.1,wire_transfer,190.98.169.125,D1630517
T115603,2023-06-22T09:23:33.081048,ACC732986,ACC723397,463.2,withdrawal,retail,Toronto,atm,False,,,0.62,19,0.0,card,117.111.71.40,D6069824
T115604,2023-07-22T11:04:32.855344,ACC686550,ACC616238,26.44,transfer,entertainment,Sydney,atm,False,,,1.01,10,0.25,wire_transfer,202.228.157.183,D8025971
T115605,2023-11-07T17:44:14.895344,ACC903691,ACC869309,354.98,withdrawal,restaurant,London,pos,False,,,-1.39,20,0.37,ACH,35.17.248.32,D1654523
T115606,2023-07-06T16:55:29.844403,ACC780858,ACC217262,31.07,withdrawal,other,Tokyo,atm,False,,,1.02,8,0.18,UPI,119.198.62.106,D9847634
T115607,2023-04-29T10:06:39.088076,ACC747538,ACC314376,145.03,withdrawal,grocery,Singapore,atm,False,,,-0.03,17,0.36,ACH,178.84.28.1,D4219029
T115608,2023-08-31T09:43:35.825265,ACC565607,ACC873070,565.96,withdrawal,travel,Toronto,atm,False,,,0.11,14,0.51,ACH,206.63.135.167,D4815423
T115609,2023-09-14T01:59:54.671481,ACC854998,ACC619530,590.28,withdrawal,online,London,mobile,False,,,-0.01,6,0.72,UPI,36.26.217.4,D5687104
T115610,2023-02-26T10:11:26.829270,ACC836307,ACC381589,1471.67,deposit,grocery,London,atm,False,,,1.16,1,0.19,wire_transfer,187.158.99.253,D3755295
T115611,2023-04-23T12:07:17.187111,ACC819381,ACC155445,23.99,transfer,retail,Toronto,mobile,False,,,1.25,6,0.09,ACH,13.220.129.111,D7738699
T115612,2023-11-27T02:28:54.626902,ACC145250,ACC411342,13.21,transfer,entertainment,Sydney,web,False,,,1.03,15,0.15,UPI,12.125.122.8,D7819903
T115613,2023-10-03T21:10:06.340788,ACC844651,ACC260721,76.42,withdrawal,online,Singapore,web,False,,,-1.22,3,0.87,card,222.233.109.65,D9002812
T115614,2023-12-03T20:33:28.948584,ACC980273,ACC588875,240.33,withdrawal,retail,Sydney,atm,False,,,1.91,6,0.98,card,79.65.72.214,D7418097
T115615,2023-10-21T22:46:46.813852,ACC397258,ACC766446,47.59,transfer,online,London,web,False,,,-0.47,8,0.76,card,67.109.64.63,D8541172
T115616,2023-05-16T08:17:46.399523,ACC353425,ACC481117,18.54,transfer,other,Sydney,web,False,,,1.32,3,0.63,card,206.37.53.90,D4972073
T115617,2023-02-22T04:56:13.468373,ACC857686,ACC796813,217.53,withdrawal,entertainment,Berlin,atm,False,,,-2.02,17,0.23,UPI,104.156.130.146,D6480659
T115618,2023-07-16T00:41:16.594583,ACC407373,ACC966270,34.35,transfer,travel,Toronto,mobile,False,,,0.11,1,0.65,UPI,63.40.187.145,D2390599
T115619,2023-04-25T10:01:08.805701,ACC890321,ACC504861,1695.32,deposit,entertainment,Singapore,web,False,,,1.82,7,0.24,card,191.36.153.238,D6752454
T115620,2023-12-14T07:41:53.675386,ACC858755,ACC711503,585.56,withdrawal,utilities,New York,pos,False,,,-0.34,1,0.52,UPI,125.49.35.149,D5491858
T115621,2023-10-01T18:37:15.987266,ACC551813,ACC292471,16.74,payment,grocery,New York,atm,False,,,-1.01,16,0.1,card,119.91.6.228,D1041753
T115622,2023-08-21T09:52:38.636097,ACC864629,ACC360601,56.4,transfer,other,Tokyo,web,False,,,0.81,15,0.38,ACH,186.123.99.195,D2875364
T115623,2023-11-20T14:13:24.924019,ACC215642,ACC336349,120.68,withdrawal,retail,London,mobile,False,,,0.56,5,0.53,ACH,143.38.35.13,D8717150
T115624,2023-08-25T00:33:02.006533,ACC132242,ACC257034,57.1,withdrawal,online,Berlin,pos,False,,,-0.48,17,0.44,ACH,125.2.41.219,D9983266
T115625,2023-08-15T14:31:28.204114,ACC903121,ACC969367,284.44,withdrawal,travel,Berlin,web,False,,,2.38,16,0.17,ACH,253.121.162.240,D7772594
T115626,2023-02-05T06:38:33.661364,ACC822472,ACC980237,298.59,withdrawal,restaurant,New York,pos,False,,,0.84,7,0.86,wire_transfer,199.111.228.30,D5347752
T115627,2023-03-03T15:46:45.569155,ACC699294,ACC125216,1755.81,deposit,grocery,Berlin,pos,False,,,0.32,11,0.16,card,79.44.254.69,D2938944
T115628,2023-06-04T09:48:28.590237,ACC577882,ACC483933,2744.55,deposit,utilities,London,mobile,False,,,-1.04,3,0.07,wire_transfer,13.176.157.44,D2780031
T115629,2023-11-08T05:34:39.145261,ACC830342,ACC689754,34.37,payment,online,London,pos,False,,,-0.75,16,0.6,card,37.183.154.123,D4570761
T115630,2023-07-24T08:13:44.533597,ACC118300,ACC471215,20.48,transfer,grocery,Dubai,mobile,False,,,0.43,3,0.94,card,17.36.52.165,D3959550
T115631,2023-05-08T08:43:23.367568,ACC633235,ACC281740,140.97,transfer,entertainment,Singapore,atm,False,,,-0.16,8,0.36,wire_transfer,232.214.153.4,D9621853
T115632,2023-05-11T19:34:10.200247,ACC884169,ACC615814,109.11,transfer,entertainment,London,web,False,,-2036.9407108919445,0.54,9,0.84,wire_transfer,87.75.183.118,D2300773
T115633,2023-10-11T07:21:52.034522,ACC376562,ACC875409,633.4,withdrawal,restaurant,Toronto,mobile,False,,,0.12,19,0.09,wire_transfer,92.36.121.126,D4619529
T115634,2023-05-13T04:12:36.121165,ACC918443,ACC927406,3.73,transfer,utilities,Tokyo,mobile,False,,,0.78,18,0.35,card,203.84.106.55,D2942376
T115635,2023-06-02T10:39:22.906961,ACC691517,ACC198310,1233.78,deposit,restaurant,Sydney,pos,False,,,0.72,7,0.58,card,100.65.129.220,D1033111
T115636,2023-09-28T22:56:50.805862,ACC829796,ACC901991,656.27,payment,online,New York,web,False,,,0.16,10,0.86,UPI,232.148.184.244,D5897936
T115637,2023-06-05T04:19:38.602805,ACC712738,ACC477827,256.34,payment,restaurant,Toronto,atm,False,,,0.54,15,1.0,card,245.188.86.155,D2137779
T115638,2023-04-24T12:07:33.686299,ACC838565,ACC537387,226.51,withdrawal,grocery,Berlin,mobile,False,,,0.49,13,0.32,UPI,209.16.140.66,D8731226
T115639,2023-07-02T22:40:59.160376,ACC679812,ACC713249,1387.0,deposit,restaurant,Dubai,atm,False,,,2.25,11,0.48,card,112.156.135.101,D2413956
T115640,2023-12-22T15:38:42.891440,ACC746907,ACC379484,6.7,transfer,retail,Berlin,atm,False,,,-1.06,11,0.29,wire_transfer,21.68.228.218,D1772702
T115641,2023-09-25T11:54:02.414117,ACC350479,ACC810806,2090.94,deposit,other,Dubai,atm,False,,,-0.25,9,0.28,wire_transfer,122.137.162.110,D5290198
T115642,2023-08-03T12:48:28.334835,ACC882142,ACC486861,1.16,payment,restaurant,Dubai,web,False,,,2.53,16,0.22,ACH,201.107.41.95,D6941722
T115643,2023-01-07T22:45:45.840708,ACC929427,ACC328118,68.35,payment,retail,Sydney,pos,False,,,-1.03,16,0.62,card,53.61.76.149,D7642428
T115644,2023-12-01T05:53:03.999929,ACC938142,ACC870681,22.31,payment,online,Tokyo,pos,False,,,0.16,9,0.01,card,16.54.121.199,D9124800
T115645,2023-12-24T18:11:19.275630,ACC254025,ACC128529,25.78,transfer,travel,Sydney,atm,False,,,1.53,4,0.36,card,225.209.95.79,D6392303
T115646,2023-11-28T17:22:23.803031,ACC271508,ACC609438,229.08,withdrawal,utilities,New York,web,False,,,-0.08,8,0.05,wire_transfer,76.158.50.246,D3027891
T115647,2023-01-30T19:59:51.383744,ACC478303,ACC679390,860.28,deposit,retail,New York,pos,False,,,1.56,2,0.58,card,82.95.71.174,D4928953
T115648,2023-10-04T17:36:42.156487,ACC767049,ACC453448,2544.96,deposit,utilities,Singapore,mobile,False,,,0.4,2,0.0,wire_transfer,189.128.156.6,D6585179
T115649,2023-01-18T21:02:22.778880,ACC865150,ACC717791,354.32,deposit,grocery,Berlin,pos,False,,,-0.56,19,0.32,card,167.201.215.136,D7224416
T115650,2023-09-27T07:52:01.126850,ACC712466,ACC613458,11.81,transfer,other,Toronto,pos,False,,,0.11,1,0.29,ACH,12.108.73.197,D6055418
T115651,2023-03-01T22:42:08.109303,ACC164443,ACC565479,9.41,transfer,other,London,web,False,,,0.46,8,0.21,wire_transfer,252.200.211.233,D2671865
T115652,2023-05-15T17:46:41.544046,ACC323610,ACC207322,178.45,withdrawal,utilities,New York,pos,False,,,1.57,16,0.48,UPI,240.46.61.126,D7645992
T115653,2023-09-01T16:11:00.395782,ACC398633,ACC660117,616.02,withdrawal,other,Sydney,web,False,,,-0.49,13,0.19,wire_transfer,218.6.165.215,D5399100
T115654,2023-07-29T12:32:36.354862,ACC592885,ACC853533,762.72,deposit,travel,London,mobile,False,,,1.45,18,0.54,wire_transfer,90.17.143.163,D1703280
T115655,2023-12-02T14:19:59.092908,ACC496349,ACC216345,8.74,transfer,entertainment,Sydney,mobile,False,,,1.07,10,0.08,wire_transfer,4.239.97.211,D5264170
T115656,2023-09-18T07:35:54.287249,ACC211728,ACC199062,1009.16,deposit,grocery,Sydney,pos,False,,,1.36,1,0.91,wire_transfer,209.29.165.241,D8885747
T115657,2023-02-25T06:28:18.988934,ACC918145,ACC245093,11.53,payment,travel,Toronto,mobile,False,,,0.41,16,0.19,ACH,245.43.248.115,D5419203
T115658,2023-10-30T19:52:50.826500,ACC176802,ACC848624,194.17,payment,other,London,mobile,False,,,-1.8,5,0.3,card,78.1.246.33,D2092819
T115659,2023-02-27T01:53:17.344803,ACC354005,ACC269808,56.81,transfer,travel,Singapore,web,False,,,-0.27,12,0.15,UPI,154.29.156.83,D3022379
T115660,2023-11-19T05:46:08.092390,ACC257102,ACC546992,19.99,payment,entertainment,Singapore,atm,False,,,0.46,14,0.68,card,55.221.162.153,D6044493
T115661,2023-12-30T21:23:10.116382,ACC349592,ACC233500,1086.22,deposit,online,Dubai,web,False,,,0.61,20,0.96,wire_transfer,213.86.42.21,D2260281
T115662,2023-07-08T16:40:19.782739,ACC344702,ACC563064,18.67,payment,other,Tokyo,mobile,False,,,0.3,19,0.27,ACH,135.62.29.203,D1599946
T115663,2023-03-07T03:33:07.588980,ACC611532,ACC110918,18.33,payment,retail,Sydney,pos,False,,,-0.55,8,0.24,ACH,11.5.226.213,D2864982
T115664,2023-03-08T00:43:37.142462,ACC569247,ACC192256,271.7,withdrawal,retail,Singapore,web,False,,,0.96,5,0.84,ACH,86.233.113.52,D9061642
T115665,2023-12-14T20:05:40.083521,ACC734626,ACC140546,356.8,withdrawal,other,Singapore,pos,False,,,0.6,5,0.56,card,176.194.156.93,D1403309
T115666,2023-08-01T15:38:16.556038,ACC815700,ACC140622,504.77,withdrawal,restaurant,Toronto,mobile,False,,,-1.2,6,0.15,UPI,212.172.133.244,D8160244
T115667,2023-03-23T06:41:41.205016,ACC922001,ACC550041,10.39,transfer,utilities,London,pos,False,,,0.65,1,0.44,UPI,108.239.237.102,D4637811
T115668,2023-02-05T20:09:36.794578,ACC815430,ACC803186,5.94,payment,online,Berlin,atm,False,,,-1.63,7,0.52,wire_transfer,155.144.35.145,D5226011
T115669,2023-04-08T23:24:48.610186,ACC679181,ACC743596,9.58,transfer,grocery,Dubai,atm,False,,,0.42,4,0.23,UPI,34.12.73.107,D5430063
T115670,2023-06-15T19:56:34.535785,ACC303275,ACC618003,320.81,withdrawal,grocery,Toronto,atm,False,,,-0.69,12,0.29,UPI,74.157.222.50,D7822517
T115671,2023-09-13T23:42:52.527822,ACC180384,ACC677292,866.9,deposit,grocery,New York,pos,False,,,1.0,13,0.87,ACH,163.124.37.93,D3620515
T115672,2023-12-10T22:49:50.402940,ACC936837,ACC644484,27.07,transfer,other,Sydney,web,False,,4398.643062131667,0.91,1,0.1,wire_transfer,109.122.71.97,D7955206
T115673,2023-02-22T07:54:17.280989,ACC307971,ACC187110,1353.92,deposit,other,Tokyo,pos,False,,,-1.46,19,0.74,wire_transfer,4.49.75.220,D4056587
T115674,2023-01-04T04:33:57.478600,ACC479449,ACC871580,7.33,payment,utilities,Berlin,atm,False,,,-0.22,7,0.39,UPI,93.223.20.111,D2883393
T115675,2023-08-25T12:44:53.114616,ACC595281,ACC385628,288.61,withdrawal,utilities,Dubai,atm,False,,,-0.99,16,0.01,wire_transfer,152.193.22.89,D8054261
T115676,2023-08-12T12:12:42.752992,ACC964300,ACC248392,605.62,deposit,restaurant,New York,web,False,,,1.49,2,0.11,UPI,12.216.182.228,D4907909
T115677,2023-06-11T21:22:47.899515,ACC482445,ACC617973,3.21,transfer,other,New York,web,False,,,0.41,10,0.84,ACH,27.78.241.26,D3676794
T115678,2023-03-27T08:25:36.624526,ACC688566,ACC433308,89.55,withdrawal,entertainment,Dubai,web,False,,371.86119724,1.23,18,0.38,card,127.79.126.188,D2813298
T115679,2023-12-01T06:33:08.833267,ACC304558,ACC982761,1442.54,deposit,online,Dubai,atm,False,,,0.74,5,0.86,ACH,105.14.135.143,D7072842
T115680,2023-06-19T20:10:07.549276,ACC213054,ACC136394,548.62,deposit,retail,Berlin,pos,False,,,0.45,9,0.55,ACH,122.73.211.201,D5603008
T115681,2023-09-16T01:46:52.445176,ACC352117,ACC699101,1487.89,deposit,retail,Berlin,atm,False,,,0.61,17,0.76,card,70.244.252.87,D6385787
T115682,2023-12-11T03:44:47.982826,ACC976458,ACC102692,23.04,transfer,retail,Tokyo,web,False,,,0.22,14,0.56,UPI,145.66.110.189,D9787308
T115683,2023-01-17T01:38:31.401146,ACC887568,ACC339362,607.24,deposit,retail,Tokyo,atm,False,,,-0.5,17,0.27,UPI,254.172.143.58,D9874995
T115684,2023-08-21T04:30:41.251640,ACC680835,ACC199457,172.7,withdrawal,retail,Sydney,pos,False,,,0.1,7,0.51,wire_transfer,202.193.83.3,D7021581
T115685,2023-10-10T17:16:34.715172,ACC455997,ACC630634,1554.14,deposit,utilities,Sydney,pos,False,,,1.61,10,0.34,UPI,193.183.217.69,D4646318
T115686,2023-08-31T10:42:37.289563,ACC843296,ACC762964,17.2,transfer,entertainment,Singapore,web,False,,,-0.11,18,0.11,card,255.34.3.100,D9943559
T115687,2023-12-06T07:13:16.949761,ACC389331,ACC485367,90.42,payment,online,Singapore,atm,False,,,2.11,1,0.96,ACH,6.80.138.108,D8827768
T115688,2023-04-15T13:22:40.710260,ACC738198,ACC269928,10.06,payment,restaurant,London,pos,False,,,1.04,1,0.78,card,79.244.246.188,D7322240
T115689,2023-03-05T05:04:41.252224,ACC367043,ACC666365,147.33,withdrawal,restaurant,Dubai,web,False,,,-0.88,20,0.92,UPI,192.235.214.211,D4198221
T115690,2023-12-09T02:42:03.130194,ACC360077,ACC556316,0.01,withdrawal,retail,London,atm,False,,,1.68,4,1.0,UPI,27.5.108.43,D5741084
T115691,2023-02-07T11:31:17.422231,ACC557389,ACC294337,38.4,transfer,restaurant,Berlin,mobile,False,,,0.96,15,0.21,wire_transfer,51.128.105.226,D5291808
T115692,2023-11-09T12:12:11.938401,ACC444803,ACC836595,6.9,transfer,online,Berlin,pos,False,,,-0.59,6,0.46,ACH,211.55.145.183,D1114703
T115693,2023-01-26T00:01:50.255439,ACC933580,ACC379718,157.72,payment,other,Sydney,web,False,,,-0.57,9,0.77,wire_transfer,247.181.230.235,D1831495
T115694,2023-11-07T11:11:34.217934,ACC625002,ACC731245,650.62,withdrawal,retail,Toronto,web,False,,,-0.4,10,0.81,wire_transfer,0.57.203.30,D7921029
T115695,2023-02-12T15:29:55.420487,ACC766540,ACC636350,296.47,payment,other,Berlin,mobile,False,,,-1.21,11,0.11,ACH,80.244.190.202,D6947682
T115696,2023-05-14T00:23:00.386450,ACC524101,ACC987515,33.85,transfer,restaurant,Tokyo,mobile,False,,,0.9,1,0.02,card,164.154.208.214,D5478958
T115697,2023-08-03T11:23:48.717619,ACC424547,ACC140874,328.3,withdrawal,retail,Tokyo,web,False,,,-1.77,12,0.83,UPI,47.139.164.159,D2466736
T115698,2023-01-11T23:28:05.138847,ACC998685,ACC728633,168.21,deposit,other,Toronto,pos,False,,,-1.22,6,0.94,ACH,38.63.178.147,D2342357
T115699,2023-04-23T11:13:23.558947,ACC106643,ACC758795,176.73,payment,utilities,Tokyo,mobile,False,,,-0.31,12,0.95,UPI,81.24.16.217,D9803441
T115700,2023-06-30T19:35:07.808997,ACC998920,ACC422359,25.81,payment,other,London,pos,False,,,0.15,16,0.59,wire_transfer,46.167.66.142,D9043040
T115701,2023-03-19T16:44:22.739221,ACC534308,ACC917335,43.42,transfer,utilities,London,pos,False,,,0.63,13,0.76,ACH,32.233.175.53,D6342255
T115702,2023-09-15T06:58:46.329383,ACC287187,ACC675596,10.65,transfer,utilities,Singapore,atm,False,,,-0.63,20,0.58,UPI,221.107.148.2,D4779305
T115703,2023-07-21T06:44:05.693024,ACC113070,ACC268037,635.66,deposit,online,Toronto,web,False,,,0.67,19,0.35,ACH,178.106.212.221,D7441809
T115704,2023-11-17T02:11:16.571603,ACC187107,ACC607670,9.58,transfer,travel,New York,pos,False,,,-1.78,3,0.4,card,222.118.149.58,D7886192
T115705,2023-03-29T06:07:04.065850,ACC838361,ACC788597,632.47,deposit,retail,Dubai,pos,False,,,0.67,8,0.89,ACH,7.169.175.116,D4514669
T115706,2023-07-26T01:26:48.279609,ACC366126,ACC543547,100.48,transfer,utilities,Berlin,mobile,False,,,-0.06,10,0.8,ACH,225.120.170.180,D2505330
T115707,2023-08-12T16:10:10.924372,ACC290362,ACC992096,166.56,payment,travel,Tokyo,pos,False,,,-0.24,2,0.68,UPI,65.103.225.252,D7452822
T115708,2023-06-12T19:09:47.762879,ACC841640,ACC305274,231.93,withdrawal,utilities,Toronto,pos,False,,,0.86,1,0.83,wire_transfer,7.56.8.68,D9213325
T115709,2023-06-02T06:22:28.109331,ACC810886,ACC196072,83.26,deposit,grocery,Singapore,web,False,,,-0.43,7,0.43,UPI,154.193.223.13,D5805099
T115710,2023-12-22T22:30:56.611308,ACC373654,ACC308224,328.25,withdrawal,travel,New York,mobile,False,,,-0.71,14,0.08,wire_transfer,180.207.83.232,D4139517
T115711,2023-10-25T08:14:27.070141,ACC727826,ACC872304,26.57,payment,online,Toronto,pos,False,,,0.47,15,0.61,UPI,85.169.89.217,D5925072
T115712,2023-10-17T18:44:50.491252,ACC503080,ACC643268,0.01,withdrawal,online,Berlin,web,False,,,0.42,15,0.68,ACH,119.137.191.120,D2047912
T115713,2023-04-28T22:52:45.711954,ACC250454,ACC866008,135.46,payment,travel,Tokyo,pos,False,,,0.68,16,0.24,ACH,206.154.99.116,D2925800
T115714,2023-06-03T09:58:52.215103,ACC276131,ACC335523,49.06,payment,grocery,New York,mobile,False,,,-1.48,2,0.83,ACH,239.213.132.192,D9863837
T115715,2023-09-15T05:00:38.453411,ACC169047,ACC890668,486.43,withdrawal,entertainment,Singapore,web,False,,,0.35,10,0.46,UPI,204.151.123.0,D6453011
T115716,2023-01-05T02:16:49.971014,ACC301187,ACC416858,14.62,transfer,grocery,Toronto,mobile,False,,,0.62,7,0.46,wire_transfer,176.117.133.151,D4135314
T115717,2023-06-13T07:41:24.444461,ACC662768,ACC714965,400.37,withdrawal,online,Singapore,pos,False,,,0.3,19,0.3,card,50.252.76.40,D4742424
T115718,2023-10-14T07:59:14.017002,ACC851708,ACC981963,513.72,withdrawal,utilities,London,atm,False,,,-0.19,12,0.99,wire_transfer,92.144.155.225,D5667505
T115719,2023-11-03T03:07:58.128433,ACC272170,ACC613723,269.33,withdrawal,utilities,New York,pos,False,,,1.21,11,0.15,ACH,109.79.17.30,D2399051
T115720,2023-07-11T13:06:05.596551,ACC124715,ACC250104,1076.68,deposit,entertainment,Berlin,pos,False,,,-2.05,5,0.5,ACH,253.61.205.95,D7693517
T115721,2023-01-26T08:15:24.295840,ACC158373,ACC966604,0.01,withdrawal,online,London,atm,False,,,0.56,8,0.37,ACH,122.90.229.236,D2087621
T115722,2023-02-16T13:33:55.548918,ACC386951,ACC638960,24.73,transfer,other,Singapore,pos,False,,,-0.09,13,0.59,ACH,119.150.117.58,D6330973
T115723,2023-05-24T22:53:09.619012,ACC246518,ACC724967,34.66,transfer,travel,Sydney,web,False,,,1.85,18,0.21,UPI,145.239.21.100,D4639312
T115724,2023-09-22T18:56:41.826747,ACC506893,ACC393795,1381.65,deposit,entertainment,Tokyo,mobile,False,,,-0.04,1,0.45,wire_transfer,85.30.90.1,D7791880
T115725,2023-10-02T16:04:23.295258,ACC995765,ACC859213,187.43,withdrawal,utilities,Dubai,mobile,False,,,-0.46,15,0.75,ACH,96.193.19.65,D3683789
T115726,2023-09-12T04:45:39.583858,ACC551537,ACC293437,1198.91,deposit,entertainment,Singapore,atm,False,,,-0.98,10,0.24,UPI,75.207.153.142,D2009094
T115727,2023-10-21T04:41:06.071297,ACC918993,ACC199706,1344.11,deposit,retail,Sydney,atm,False,,,-1.1,17,0.05,ACH,40.20.168.175,D2030290
T115728,2023-04-28T11:36:35.101154,ACC858482,ACC397687,168.31,withdrawal,retail,Singapore,mobile,False,,,-0.09,16,0.34,UPI,26.38.10.28,D8141265
T115729,2023-10-18T02:26:23.122587,ACC973051,ACC578950,839.41,deposit,entertainment,Toronto,atm,False,,,0.6,15,0.86,wire_transfer,184.246.137.109,D1972996
T115730,2023-06-20T12:20:38.032463,ACC284637,ACC877589,1226.58,deposit,other,Sydney,mobile,False,,,-0.82,20,0.4,card,46.108.134.27,D8086927
T115731,2023-07-09T20:48:51.564589,ACC742491,ACC818852,22.54,payment,travel,New York,pos,False,,,-0.01,19,0.8,wire_transfer,77.240.108.175,D3743148
T115732,2023-09-01T09:22:46.232905,ACC451414,ACC547599,89.17,payment,online,Toronto,atm,False,,,-1.5,18,0.63,UPI,134.220.249.159,D6027122
T115733,2023-01-25T09:26:45.775953,ACC515443,ACC846559,87.17,payment,other,Berlin,web,False,,,-0.89,4,0.81,wire_transfer,25.128.14.37,D1286577
T115734,2023-05-08T15:00:13.226108,ACC676336,ACC524121,9.69,payment,entertainment,Sydney,web,False,,,0.75,12,0.49,card,140.24.232.140,D5411749
T115735,2023-06-16T19:24:43.713320,ACC818018,ACC112358,73.25,payment,other,Berlin,pos,False,,,-2.14,5,0.53,ACH,234.37.250.77,D4164776
T115736,2023-03-12T14:41:41.856496,ACC386182,ACC357197,22.87,payment,utilities,London,mobile,False,,,0.26,20,0.42,card,19.83.37.189,D2756768
T115737,2023-07-20T05:05:19.803365,ACC391539,ACC524714,44.88,payment,online,Sydney,mobile,False,,,-0.41,4,0.89,wire_transfer,214.210.126.114,D6000460
T115738,2023-05-26T03:20:55.909941,ACC363671,ACC102097,29.64,transfer,grocery,Dubai,atm,False,,,0.03,16,0.06,ACH,30.67.246.26,D8662713
T115739,2023-09-29T07:36:49.533588,ACC283202,ACC438062,821.32,deposit,retail,Dubai,mobile,False,,,-0.8,2,0.8,wire_transfer,250.9.249.181,D2674414
